calories,protein,total_fat,carbohydrate,fiber,sugars,Cluster
389,8.7,5.7,80.9,7.0,28.3,5
274,20.62,18.0,7.96,0.0,0.0,3
231,21.94,13.0,6.28,0.0,0.0,3
234,26.78,13.0,0.06,0.0,0.0,3
148,27.18,4.1,0.74,0.0,0.74,3
48,1.67,0.1,10.09,0.3,0.13,0
168,7.87,5.5,21.74,3.1,3.94,0
185,20.86,10.0,0.54,0.1,0.43,3
330,2.0,35.0,2.0,0.0,0.0,3
46,0.1,0.1,11.3,0.2,9.62,0
884,0.0,100.0,0.0,0.0,0.0,4
142,3.96,3.5,23.74,2.6,0.15,0
20,1.86,0.3,3.5,0.0,0.0,0
162,9.31,0.5,30.87,5.4,0.0,0
62,2.0,0.4,13.7,1.6,0.08,0
132,22.39,4.1,0.0,0.0,0.0,3
22,2.5,0.1,4.3,0.6,1.72,0
558,5.76,36.0,54.1,2.2,2.76,2
203,28.73,9.2,0.0,0.0,0.0,3
381,7.9,4.7,79.4,5.0,31.89,5
298,5.4,8.0,51.15,5.5,11.3,2
93,2.12,4.3,12.77,1.1,0.0,0
93,2.3,4.1,12.84,0.9,0.0,0
162,28.47,4.5,0.0,0.0,0.0,3
181,19.38,11.0,0.0,0.0,0.0,3
368,6.9,3.9,83.3,9.5,28.6,5
35,1.29,1.7,3.81,0.3,0.0,0
418,6.8,23.0,46.7,2.0,0.0,2
177,29.45,5.7,0.0,0.0,0.0,3
194,30.75,7.9,0.0,0.0,0.0,3
40,3.8,0.8,4.28,0.7,0.32,0
177,23.95,8.9,0.64,0.0,0.64,3
390,6.8,6.2,82.0,6.0,32.5,5
31,0.81,0.2,7.62,1.0,2.11,0
514,6.9,28.0,59.2,2.7,34.5,5
125,20.92,4.6,0.0,0.0,0.0,3
282,16.24,16.0,17.97,1.0,4.16,3
352,7.8,1.9,83.8,9.6,22.3,2
49,0.6,0.1,12.5,1.6,0.0,0
94,3.17,0.4,19.73,5.0,3.23,0
359,0.46,6.5,74.64,3.3,39.15,5
78,7.07,0.8,15.01,0.0,0.0,0
220,23.7,8.3,12.6,7.6,2.2,3
115,19.27,4.1,0.15,0.0,0.1,3
194,26.76,8.9,0.0,0.0,0.0,3
228,26.68,13.0,0.0,0.0,0.0,3
81,5.22,0.4,14.83,5.3,1.85,0
356,11.39,5.1,73.59,12.7,23.79,2
165,28.86,4.6,0.0,0.0,0.0,3
64,1.6,3.3,7.13,0.0,5.68,0
65,0.86,0.1,15.05,0.9,12.68,0
388,8.42,5.5,80.57,9.6,25.65,2
348,8.41,2.9,73.43,6.3,0.0,2
262,26.75,15.0,3.18,0.1,0.0,3
126,8.04,0.4,23.31,7.7,0.0,0
496,6.69,50.0,5.12,1.3,1.25,4
76,0.48,0.1,19.65,0.6,19.05,0
53,0.0,0.0,13.2,0.1,8.02,0
307,13.5,7.2,47.0,1.9,0.95,2
243,17.77,19.0,0.0,0.0,0.0,3
180,26.76,7.3,0.0,0.0,0.0,3
68,4.0,0.7,11.4,1.9,1.57,0
186,27.89,7.4,0.0,0.0,0.0,3
66,1.97,3.5,6.69,0.0,6.69,0
148,22.12,5.9,0.0,0.0,0.0,3
116,2.13,4.8,16.13,1.3,1.74,0
514,12.5,27.0,56.0,0.0,51.0,5
124,23.59,3.3,0.0,0.0,0.0,3
212,33.36,7.7,0.0,0.0,0.0,3
86,3.67,3.2,10.67,0.0,8.37,0
208,20.69,13.0,0.0,0.0,0.0,3
412,9.66,10.0,74.67,9.4,24.63,2
125,22.89,3.7,0.0,0.0,0.0,3
195,23.56,11.0,0.01,0.0,0.0,3
146,10.66,2.4,20.36,1.4,3.19,0
0,0.0,0.0,0.1,0.0,0.0,0
153,22.22,6.5,0.0,0.0,0.0,3
169,20.95,9.3,0.05,0.0,0.0,3
66,1.76,3.6,6.67,0.7,6.66,0
297,28.94,19.0,0.0,0.0,0.0,3
248,13.63,9.3,27.35,4.1,3.83,2
243,17.06,19.0,0.0,0.0,0.0,3
243,26.96,14.0,0.0,0.0,0.0,3
228,19.26,17.0,0.12,0.0,0.0,3
149,22.5,6.5,0.23,0.0,0.0,3
135,22.77,4.9,0.0,0.0,0.0,3
330,23.1,26.0,0.0,0.0,0.0,3
315,22.73,24.0,0.0,0.0,0.0,3
177,28.41,6.1,0.0,0.0,0.0,3
186,28.22,7.3,0.0,0.0,0.0,3
341,26.78,25.0,0.0,0.0,0.0,3
49,0.03,0.1,12.21,0.0,11.91,0
180,28.17,6.7,0.0,0.0,0.0,3
149,21.67,6.9,0.0,0.0,0.0,3
164,21.17,8.8,0.0,0.0,0.0,3
198,28.04,8.7,0.0,0.0,0.0,3
225,28.04,12.0,0.0,0.0,0.0,3
211,25.48,11.0,0.0,0.0,0.0,3
209,24.61,12.0,0.0,0.0,0.0,3
288,32.35,17.0,0.0,0.0,0.0,3
135,23.3,4.7,0.0,0.0,0.0,3
149,22.93,6.3,0.0,0.0,0.0,3
174,27.53,6.2,0.0,0.0,0.0,3
299,28.36,21.0,0.0,0.0,0.0,3
203,29.9,8.4,0.0,0.0,0.0,3
155,10.91,2.4,22.54,1.2,6.06,0
225,31.27,10.0,0.0,0.0,0.0,3
192,26.53,8.8,0.0,0.0,0.0,3
238,17.69,18.0,0.35,0.0,0.0,3
222,18.43,16.0,0.36,0.0,0.0,3
128,21.44,4.7,0.0,0.0,0.0,3
138,21.34,5.8,0.0,0.0,0.0,3
224,28.79,12.0,0.0,0.0,0.0,3
250,28.84,15.0,0.0,0.0,0.0,3
147,21.72,6.7,0.0,0.0,0.0,3
140,1.0,8.0,16.0,0.0,3.28,0
155,21.65,7.6,0.0,0.0,0.0,3
173,20.93,10.0,0.0,0.0,0.0,3
665,6.65,71.0,0.0,0.0,0.0,4
57,3.27,1.4,7.35,1.2,1.63,0
185,27.23,7.6,0.0,0.0,0.0,3
223,33.08,9.0,0.0,0.0,0.0,3
206,34.93,6.3,0.0,0.0,0.0,3
140,22.15,5.4,0.0,0.0,0.0,3
133,20.45,5.1,0.0,0.0,0.0,3
214,34.66,7.4,0.0,0.0,0.0,3
78,2.12,4.2,8.2,0.0,8.2,0
358,23.53,29.0,0.0,0.0,0.0,3
164,19.1,9.1,0.0,0.0,0.0,3
267,26.46,17.0,0.0,0.0,0.0,3
324,23.9,25.0,0.0,0.0,0.0,3
195,20.06,13.0,0.0,0.0,0.0,3
174,20.87,10.0,0.0,0.0,0.0,3
68,2.37,1.4,11.67,1.7,0.46,0
214,20.49,14.0,0.0,0.0,0.0,3
199,28.77,9.2,0.17,0.0,0.0,3
125,3.25,5.1,16.5,0.0,11.9,0
220,17.19,8.1,19.87,1.2,4.68,3
257,15.38,12.0,22.61,1.2,4.99,3
372,23.34,31.0,0.0,0.0,0.0,3
341,25.56,27.0,0.0,0.0,0.0,3
400,22.57,34.0,0.0,0.0,0.0,3
386,21.95,32.0,0.0,0.0,0.0,3
120,23.3,3.0,0.0,0.0,0.0,3
120,23.28,3.0,0.0,0.0,0.0,3
127,23.26,3.7,0.0,0.0,0.0,3
123,21.3,4.2,0.0,0.0,0.0,3
259,12.17,13.0,22.69,1.4,0.0,3
196,27.01,8.9,0.0,0.0,0.0,3
181,26.57,7.5,0.0,0.0,0.0,3
144,21.23,5.9,0.0,0.0,0.0,3
202,24.5,11.0,0.0,0.0,0.0,3
203,28.61,9.2,0.0,0.0,0.0,3
233,28.17,13.0,0.0,0.0,0.0,3
259,24.24,17.0,1.81,0.0,0.0,3
253,22.06,18.0,0.04,0.0,0.0,3
226,25.28,13.0,1.1,0.0,0.0,3
53,2.86,1.2,7.35,0.8,1.63,0
184,29.85,7.1,0.2,0.0,0.0,3
203,28.99,9.5,0.36,0.0,0.0,3
139,20.36,6.4,0.0,0.0,0.0,3
152,20.87,7.7,0.0,0.0,0.0,3
137,21.1,5.9,0.0,0.0,0.0,3
129,21.69,4.0,0.0,0.0,0.0,3
253,27.53,15.0,0.0,0.0,0.0,3
200,27.71,9.0,0.0,0.0,0.0,3
169,28.29,5.3,0.0,0.0,0.0,3
152,20.07,7.9,0.0,0.0,0.0,3
212,29.33,9.7,0.0,0.0,0.0,3
121,20.93,4.1,0.0,0.0,0.0,3
149,10.4,4.8,18.9,2.9,0.6,0
334,27.18,24.0,0.0,0.0,0.0,3
118,20.89,3.4,1.04,0.0,1.04,3
0,0.1,0.0,0.0,0.0,0.0,0
313,28.77,21.0,0.0,0.0,0.0,3
279,35.54,14.0,0.0,0.0,0.0,3
212,24.26,13.0,0.04,0.0,0.0,3
125,21.45,4.4,0.11,0.0,0.0,3
121,21.93,3.7,0.0,0.0,0.0,3
193,32.04,6.3,0.0,0.0,0.0,3
309,30.2,20.0,0.0,0.0,0.0,3
295,30.05,19.0,0.0,0.0,0.0,3
127,23.24,3.8,0.0,0.0,0.0,3
220,27.53,11.0,0.0,0.0,0.0,3
192,25.46,9.3,0.0,0.0,0.0,3
177,31.61,4.7,0.0,0.0,0.0,3
192,19.06,12.0,0.0,0.0,0.0,3
222,19.79,15.0,0.0,0.0,0.0,3
238,34.34,10.0,0.0,0.0,0.0,3
131,21.19,5.2,0.0,0.0,0.0,3
122,21.05,4.2,0.0,0.0,0.0,3
167,27.51,6.4,0.0,0.0,0.0,3
213,32.9,8.0,0.0,0.0,0.0,3
137,20.28,6.2,0.0,0.0,0.0,3
215,27.97,11.0,0.0,0.0,0.0,3
199,27.88,9.8,0.0,0.0,0.0,3
223,18.04,16.0,0.0,0.0,0.0,3
371,5.4,19.0,47.8,1.9,27.53,5
243,28.37,13.0,0.0,0.0,0.0,3
128,20.75,4.4,0.0,0.0,0.0,3
139,21.94,5.7,0.0,0.0,0.0,3
51,3.48,1.9,4.97,0.0,0.0,0
139,22.15,5.5,0.08,0.0,0.0,3
165,20.64,8.6,0.0,0.0,0.0,3
183,12.29,5.3,21.49,1.2,3.41,0
171,19.45,10.0,0.0,0.0,0.0,3
158,2.75,5.5,25.55,2.0,0.37,0
517,12.6,28.0,53.57,0.0,52.97,5
322,26.79,24.0,0.05,0.0,0.0,3
137,19.88,5.8,0.0,0.0,0.0,3
180,26.18,8.3,0.17,0.0,0.02,3
310,25.92,22.0,0.0,0.0,0.0,3
178,29.42,5.8,0.0,0.0,0.0,3
154,21.85,7.4,0.0,0.0,0.0,3
212,18.47,15.0,0.17,0.0,0.0,3
198,19.14,13.0,0.23,0.0,0.0,3
121,23.59,2.9,0.0,0.0,0.0,3
254,19.33,19.0,0.0,0.0,0.0,3
150,20.74,6.9,0.0,0.0,0.0,3
137,20.98,5.2,0.0,0.0,0.0,3
207,25.7,11.0,0.0,0.0,0.0,3
714,0.18,80.0,0.71,0.0,0.0,4
139,21.94,5.7,0.0,0.0,0.0,3
196,33.15,6.0,0.0,0.0,0.0,3
113,1.9,5.6,15.02,2.3,0.0,0
169,28.71,5.2,0.0,0.0,0.0,3
178,28.54,6.3,0.0,0.0,0.0,3
161,25.74,5.7,0.0,0.0,0.0,3
157,26.13,5.0,0.0,0.0,0.0,3
177,26.0,7.4,0.0,0.0,0.0,3
198,25.98,9.6,0.0,0.0,0.0,3
228,20.61,15.0,0.0,0.0,0.0,3
121,23.59,2.9,0.0,0.0,0.0,3
138,22.52,5.3,0.18,0.0,0.0,3
318,27.33,22.0,0.0,0.0,0.0,3
331,25.85,25.0,0.0,0.0,0.0,3
128,23.46,3.8,0.0,0.0,0.0,3
121,23.44,3.0,0.0,0.0,0.0,3
127,23.49,3.7,0.0,0.0,0.0,3
120,23.49,2.9,0.0,0.0,0.0,3
216,25.73,12.0,0.0,0.0,0.0,3
298,28.66,19.0,0.0,0.0,0.0,3
124,23.35,3.4,0.0,0.0,0.0,3
116,23.41,2.5,0.0,0.0,0.0,3
124,23.35,3.4,0.0,0.0,0.0,3
116,23.41,2.5,0.0,0.0,0.0,3
41,3.96,0.3,5.56,0.0,0.0,0
37,3.57,0.3,5.02,0.0,5.02,0
150,2.34,5.0,23.96,2.0,0.21,0
200,29.04,8.4,0.0,0.0,0.0,3
163,28.0,5.7,0.0,0.0,0.0,3
244,28.05,14.0,0.0,0.0,0.0,3
283,29.23,18.0,0.0,0.0,0.0,3
294,20.88,23.0,0.03,0.0,0.0,3
124,15.08,5.1,4.69,0.0,4.69,3
264,26.44,17.0,0.0,0.0,0.0,3
67,1.8,3.6,6.77,0.0,4.4,0
129,18.66,5.8,1.18,0.0,1.18,3
257,26.8,16.0,0.0,0.0,0.0,3
230,27.12,13.0,0.0,0.0,0.0,3
87,3.29,3.3,11.19,0.4,10.49,0
208,20.12,14.0,0.0,0.0,0.0,3
241,18.69,18.0,0.2,0.0,0.0,3
166,21.49,8.2,0.0,0.0,0.0,3
37,0.6,0.1,8.47,0.2,7.42,0
359,26.37,27.0,0.0,0.0,0.0,3
144,21.91,6.2,0.0,0.0,0.0,3
153,21.5,7.4,0.0,0.0,0.0,3
153,21.61,7.4,0.0,0.0,0.0,3
171,20.89,9.8,0.0,0.0,0.0,3
415,25.0,13.0,50.5,12.5,28.75,2
884,0.0,100.0,0.0,0.0,0.0,4
176,27.68,6.4,0.0,0.0,0.0,3
149,27.37,4.4,0.0,0.0,0.0,3
209,35.62,6.3,0.0,0.0,0.0,3
160,22.1,7.3,0.0,0.0,0.0,3
266,32.99,14.0,0.0,0.0,0.0,3
155,22.32,6.6,0.0,0.0,0.0,3
157,21.2,8.0,0.04,0.0,0.0,3
176,21.34,10.0,0.06,0.0,0.0,3
195,18.85,13.0,0.0,0.0,0.0,3
108,2.05,5.0,14.36,2.2,0.0,0
287,29.28,19.0,0.0,0.0,0.0,3
306,27.75,22.0,0.0,0.0,0.0,3
188,29.88,7.1,0.0,0.0,0.0,3
206,29.51,8.9,0.0,0.0,0.0,3
144,22.41,5.3,0.0,0.0,0.0,3
165,20.32,9.3,0.0,0.0,0.0,3
189,29.34,7.0,0.0,0.0,0.0,3
173,26.36,6.8,0.0,0.0,0.0,3
520,11.13,28.0,55.67,0.0,55.67,5
124,21.96,3.2,0.0,0.0,0.0,3
114,20.54,3.1,0.84,0.0,0.81,3
193,24.43,11.0,0.0,0.0,0.0,3
150,21.57,7.1,0.0,0.0,0.0,3
274,17.51,22.0,0.0,0.0,0.0,3
192,20.7,12.0,0.0,0.0,0.0,3
142,21.95,6.0,0.0,0.0,0.0,3
280,28.97,17.0,0.0,0.0,0.0,3
173,24.39,8.4,0.0,0.0,0.0,3
253,31.06,13.0,0.0,0.0,0.0,3
0,0.0,0.0,0.0,0.0,0.0,0
131,2.76,7.0,14.34,0.0,14.0,0
22,0.0,0.0,5.49,0.0,5.49,0
129,2.72,7.1,14.34,0.0,14.34,0
183,30.55,5.8,0.0,0.0,0.0,3
215,26.86,12.0,0.02,0.0,0.02,3
205,33.26,7.0,0.0,0.0,0.0,3
191,22.88,11.0,0.33,0.0,0.33,3
155,19.85,7.8,1.41,0.0,1.03,3
360,11.6,1.4,73.19,4.2,0.56,2
162,26.31,6.4,0.0,0.0,0.0,3
143,20.35,6.9,0.0,0.0,0.0,3
133,20.39,5.7,0.0,0.0,0.0,3
121,20.93,4.1,0.0,0.0,0.0,3
186,29.39,7.6,0.0,0.0,0.0,3
316,16.26,27.0,0.0,0.0,0.0,3
127,21.36,4.6,0.0,0.0,0.0,3
117,21.22,3.5,0.0,0.0,0.0,3
134,21.2,4.9,0.0,0.0,0.0,3
55,0.41,0.1,14.3,1.2,11.46,0
217,26.75,11.0,0.0,0.0,0.0,3
88,4.92,2.0,13.49,4.4,2.59,0
147,22.01,6.1,0.0,0.0,0.0,3
130,22.37,4.6,0.0,0.0,0.0,3
166,2.51,5.1,27.5,2.3,0.29,0
267,25.07,18.0,0.0,0.0,0.0,3
224,34.72,8.4,0.0,0.0,0.0,3
205,34.6,6.4,0.0,0.0,0.0,3
501,13.0,27.0,56.0,0.0,53.0,5
218,20.36,15.0,0.0,0.0,0.0,3
48,0.12,0.2,11.49,0.3,9.47,0
273,26.43,18.0,0.0,0.0,0.0,3
331,23.9,25.0,0.0,0.0,0.0,3
316,23.9,24.0,0.0,0.0,0.0,3
262,26.48,17.0,0.0,0.0,0.0,3
133,21.41,4.7,0.0,0.0,0.0,3
208,28.35,10.0,0.51,0.0,0.0,3
229,26.68,14.0,0.0,0.0,0.0,3
116,20.95,3.2,1.05,0.0,1.05,3
235,17.48,18.0,0.0,0.0,0.0,3
586,9.72,60.0,0.0,0.0,0.0,4
131,2.76,7.2,14.24,0.0,14.24,0
206,29.65,8.8,0.0,0.0,0.0,3
219,29.02,11.0,0.0,0.0,0.0,3
21,0.83,1.5,1.25,0.4,0.0,0
97,1.77,5.1,10.87,0.8,1.61,0
205,33.59,6.8,0.0,0.0,0.0,3
117,21.09,3.5,0.22,0.0,0.0,3
221,32.21,9.2,0.0,0.0,0.0,3
223,20.11,15.0,0.0,0.0,0.0,3
142,21.26,5.6,0.0,0.0,0.0,3
255,31.06,15.0,0.0,0.0,0.0,3
187,31.01,6.0,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
150,27.75,4.4,0.0,0.0,0.0,3
52,1.88,0.4,10.1,0.7,0.34,0
141,22.33,5.0,0.0,0.0,0.0,3
225,34.6,8.5,0.0,0.0,0.0,3
250,34.09,12.0,0.0,0.0,0.0,3
440,9.0,13.0,71.4,4.8,34.98,5
108,20.32,3.0,0.0,0.0,0.0,3
127,2.79,6.5,14.2,0.0,9.7,0
221,6.4,10.0,26.11,0.8,8.52,0
291,26.79,20.0,0.0,0.0,0.0,3
56,3.95,2.0,5.49,0.0,0.0,0
172,26.82,6.3,0.0,0.0,0.0,3
308,25.26,22.0,0.0,0.0,0.0,3
343,24.04,27.0,0.0,0.0,0.0,3
81,2.04,0.1,17.98,2.0,0.23,0
123,13.88,5.5,4.61,0.0,4.61,3
177,22.47,9.4,0.6,0.0,0.45,3
234,18.17,17.0,1.42,0.0,0.99,3
192,25.08,10.0,0.0,0.0,0.0,3
216,24.61,12.0,0.0,0.0,0.0,3
1,0.0,0.0,0.13,0.0,0.0,0
142,22.46,5.8,0.0,0.0,0.0,3
76,5.2,1.1,11.3,0.0,0.0,0
261,17.21,21.0,0.0,0.0,0.0,3
135,22.16,5.1,0.0,0.0,0.0,3
143,21.78,6.2,0.0,0.0,0.0,3
56,3.95,2.0,5.49,0.0,5.26,0
138,7.04,2.5,22.87,6.3,4.0,0
342,8.8,1.8,82.1,10.6,17.8,2
138,22.93,5.2,0.0,0.0,0.0,3
187,29.51,6.7,0.0,0.0,0.0,3
174,20.64,9.5,0.0,0.0,0.0,3
157,20.64,7.7,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
333,3.55,19.0,39.68,3.2,0.0,2
252,16.9,20.0,0.2,0.0,0.0,3
238,12.14,8.2,28.84,4.1,7.24,2
218,3.44,8.2,34.03,3.2,0.0,0
162,21.44,8.5,0.0,0.0,0.0,3
246,19.56,18.0,0.0,0.0,0.0,3
263,19.09,20.0,0.0,0.0,0.0,3
109,19.25,3.3,1.22,0.0,1.22,3
196,27.3,8.8,0.0,0.0,0.0,3
269,24.91,18.0,0.0,0.0,0.0,3
267,22.93,19.0,0.0,0.0,0.0,3
329,25.0,2.6,51.4,9.4,32.94,5
272,16.94,22.0,0.0,0.0,0.0,3
273,17.18,22.0,0.0,0.0,0.0,3
223,18.86,16.0,0.0,0.0,0.0,3
123,15.09,5.1,4.69,0.0,4.69,3
143,21.78,6.2,0.0,0.0,0.0,3
135,22.16,5.1,0.0,0.0,0.0,3
124,22.6,3.0,0.0,0.0,0.0,3
128,22.19,4.3,0.0,0.0,0.0,3
166,22.06,7.9,0.0,0.0,0.0,3
228,33.93,8.3,2.03,0.0,0.0,3
56,1.44,0.2,11.74,0.7,0.07,0
133,22.03,5.0,0.05,0.0,0.0,3
151,21.55,7.2,0.0,0.0,0.0,3
456,2.5,15.0,76.94,3.0,3.9,2
521,10.9,28.0,56.3,0.0,54.77,5
127,2.64,6.9,13.76,0.0,13.76,0
123,20.83,3.8,0.0,0.0,0.0,3
203,33.13,6.8,0.0,0.0,0.0,3
378,0.0,0.0,94.45,0.0,0.0,2
170,29.34,5.0,0.0,0.0,0.0,3
121,21.5,3.7,0.31,0.0,0.0,3
189,33.18,5.2,0.0,0.0,0.0,3
195,33.37,5.8,0.0,0.0,0.0,3
157,10.84,3.2,21.35,1.2,2.99,0
203,26.13,10.0,0.0,0.0,0.0,3
125,18.62,5.1,1.72,0.0,1.72,3
116,23.59,2.5,0.0,0.0,0.0,3
124,23.59,3.3,0.0,0.0,0.0,3
116,23.59,2.5,0.0,0.0,0.0,3
111,4.52,2.6,17.31,1.4,4.09,0
161,20.13,8.3,0.0,0.0,0.0,3
235,27.54,13.0,0.0,0.0,0.0,3
218,27.58,11.0,0.0,0.0,0.0,3
54,0.13,0.0,13.16,0.1,12.11,0
113,20.57,3.0,0.84,0.0,0.81,3
306,16.53,26.0,0.0,0.0,0.0,3
2,0.11,0.0,0.29,0.0,0.0,0
186,19.46,11.0,1.15,0.0,1.03,3
316,25.17,23.0,0.0,0.0,0.0,3
309,22.55,24.0,0.0,0.0,0.0,3
200,25.67,10.0,0.0,0.0,0.0,3
227,25.77,13.0,0.0,0.0,0.0,3
132,21.47,5.1,0.0,0.0,0.0,3
122,20.9,3.6,1.35,0.0,1.1,3
200,35.62,5.3,0.0,0.0,0.0,3
216,35.62,7.1,0.0,0.0,0.0,3
297,26.06,21.0,0.0,0.0,0.0,3
290,23.27,21.0,0.0,0.0,0.0,3
194,29.07,7.8,0.0,0.0,0.0,3
159,21.3,7.6,0.0,0.0,0.0,3
238,27.63,13.0,0.0,0.0,0.0,3
169,26.14,6.7,0.89,0.0,0.0,3
206,29.01,9.1,0.0,0.0,0.0,3
184,27.48,8.2,0.02,0.0,0.02,3
169,20.15,9.9,0.0,0.0,0.0,3
250,26.72,15.0,0.0,0.0,0.0,3
281,19.0,22.0,0.0,0.0,0.0,3
233,26.57,13.0,0.0,0.0,0.0,3
187,20.68,11.0,0.0,0.0,0.0,3
198,20.71,12.0,0.0,0.0,0.0,3
173,21.68,8.9,0.0,0.0,0.0,3
169,19.68,10.0,0.05,0.0,0.0,3
273,25.82,18.0,0.0,0.0,0.0,3
335,16.74,29.0,0.0,0.0,0.0,3
311,15.87,27.0,0.0,0.0,0.0,3
40,2.7,0.5,6.3,0.0,0.0,0
145,24.95,5.0,0.34,0.0,0.34,3
161,22.13,7.4,0.0,0.0,0.0,3
145,22.61,5.4,0.0,0.0,0.0,3
162,30.02,4.7,0.0,0.0,0.0,3
127,2.64,6.9,13.76,0.0,13.76,0
192,27.66,8.2,0.0,0.0,0.0,3
19,0.02,0.0,4.6,0.0,4.59,0
50,0.36,0.1,12.18,0.2,9.98,0
166,20.8,8.7,1.54,0.0,1.54,3
158,20.57,8.5,0.0,0.0,0.0,3
107,1.4,2.7,20.0,0.0,5.35,0
149,21.17,6.6,0.0,0.0,0.0,3
116,7.73,0.5,20.76,6.5,3.3,0
640,6.92,68.0,0.0,0.0,0.0,4
185,18.99,12.0,0.0,0.0,0.0,3
268,13.69,16.0,17.73,1.1,4.5,3
231,27.01,13.0,0.0,0.0,0.0,3
201,33.68,6.4,0.0,0.0,0.0,3
188,30.29,6.6,0.0,0.0,0.0,3
177,30.8,5.0,0.0,0.0,0.0,3
176,28.74,6.8,0.0,0.0,0.0,3
65,1.23,0.4,13.86,0.7,0.09,0
49,0.68,0.1,11.54,0.3,8.31,0
324,16.15,28.0,0.78,0.0,0.0,3
157,28.96,4.6,0.0,0.0,0.0,3
252,26.99,15.0,0.0,0.0,0.0,3
359,21.12,30.0,0.0,0.0,0.0,3
361,22.13,30.0,0.0,0.0,0.0,3
340,23.06,27.0,0.0,0.0,0.0,3
341,21.82,28.0,0.0,0.0,0.0,3
201,18.58,13.0,0.0,0.0,0.0,3
557,7.5,34.0,55.16,10.0,0.55,2
287,11.14,1.4,57.39,1.8,9.14,2
259,16.63,21.0,0.0,0.0,0.0,3
137,24.14,4.3,0.48,0.0,0.48,3
123,13.88,5.5,4.61,0.0,4.61,3
67,2.14,2.9,8.09,0.0,7.77,0
253,15.5,16.0,12.62,1.3,3.61,3
233,22.93,16.0,0.02,0.0,0.02,3
218,29.75,10.0,0.0,0.0,0.0,3
180,19.7,11.0,1.51,0.0,0.0,3
151,20.48,7.0,0.0,0.0,0.0,3
198,33.9,5.9,0.0,0.0,0.0,3
212,32.62,8.1,0.0,0.0,0.0,3
126,17.77,5.5,1.54,0.0,1.54,3
1,0.12,0.0,0.12,0.0,0.0,0
203,19.32,13.0,0.0,0.0,0.0,3
227,17.87,17.0,0.0,0.0,0.0,3
25,1.28,0.2,5.54,1.4,2.33,0
256,26.81,16.0,0.0,0.0,0.0,3
295,16.52,25.0,0.0,0.0,0.0,3
333,16.03,29.0,0.0,0.0,0.0,3
240,17.22,19.0,0.0,0.0,0.0,3
244,17.01,19.0,0.0,0.0,0.0,3
134,20.55,5.1,0.0,0.0,0.0,3
143,20.2,6.9,0.0,0.0,0.0,3
244,19.23,18.0,0.0,0.0,0.0,3
285,13.04,15.0,23.3,0.0,0.0,3
134,22.53,4.2,0.0,0.0,0.0,3
133,23.07,3.9,0.0,0.0,0.0,3
242,28.21,14.0,0.0,0.0,0.0,3
209,25.61,11.0,0.0,0.0,0.0,3
154,21.17,7.1,0.0,0.0,0.0,3
71,1.71,0.5,14.76,0.8,0.12,0
135,22.91,4.1,0.0,0.0,0.0,3
260,23.23,19.0,0.03,0.0,0.03,3
116,21.61,3.2,0.31,0.0,0.0,3
522,10.89,29.0,54.73,0.0,54.73,5
128,3.13,7.0,13.21,0.0,13.1,0
233,12.08,7.5,29.27,3.8,6.76,2
243,13.89,8.8,27.1,2.7,4.77,3
190,4.89,8.3,23.93,1.2,4.27,0
257,5.65,8.2,40.24,2.9,2.98,2
171,25.95,6.7,0.0,0.0,0.0,3
215,20.28,14.0,0.0,0.0,0.0,3
339,0.51,38.0,0.66,0.0,0.0,0
255,26.29,16.0,0.0,0.0,0.0,3
260,27.63,16.0,0.0,0.0,0.0,3
155,22.78,6.4,0.0,0.0,0.0,3
248,26.99,15.0,0.0,0.0,0.0,3
343,9.1,1.6,82.1,10.8,17.2,2
153,21.29,7.6,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
119,18.82,4.1,1.75,0.0,1.75,3
55,1.95,0.4,10.67,1.5,2.98,0
247,26.28,16.0,0.0,0.0,0.0,3
270,26.4,18.0,0.0,0.0,0.0,3
310,7.99,6.4,55.1,3.6,9.53,2
131,3.19,7.1,13.58,0.0,13.58,0
64,1.64,3.5,6.11,0.0,6.11,0
172,28.09,5.8,0.0,0.0,0.0,3
266,24.34,19.0,0.04,0.0,0.04,3
172,29.25,5.2,0.0,0.0,0.0,3
191,29.21,7.3,0.0,0.0,0.0,3
228,20.0,16.0,0.0,0.0,0.0,3
200,18.62,13.0,1.35,0.0,0.79,3
119,22.78,1.7,1.52,0.0,0.0,3
196,29.36,7.9,0.0,0.0,0.0,3
27,0.0,0.0,6.67,0.0,5.0,0
367,15.77,33.0,0.0,0.0,0.0,3
129,21.34,4.2,0.0,0.0,0.0,3
132,21.69,4.5,1.26,0.0,1.26,3
202,26.59,9.8,0.0,0.0,0.0,3
216,29.99,9.7,0.0,0.0,0.0,3
265,17.65,21.0,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
884,0.0,100.0,0.0,0.0,0.0,4
884,0.0,100.0,0.0,0.0,0.0,4
124,21.74,4.1,0.0,0.0,0.0,3
41,2.86,0.6,5.71,1.2,1.63,0
131,22.04,4.3,1.48,0.0,1.48,3
207,36.12,5.8,0.0,0.0,0.0,3
190,36.12,4.0,0.0,0.0,0.0,3
502,14.2,25.0,55.0,0.0,55.0,5
64,1.38,3.5,7.1,0.0,7.1,0
